seq,send_stack_us,recv_stack_us,network_latency_us
1583,17.1719970703125,74.3699951171875,876
1584,17.4830322265625,62.028076171875,860
1585,12.833984375,60.214111328125,863
1586,11.85302734375,42.340087890625,864
1587,15.9110107421875,48.501953125,858
1588,15.9200439453125,48.4620361328125,858
1589,15.97998046875,87.47509765625,858
1590,19.1959228515625,47.8909912109375,843
1591,18.4649658203125,80.342041015625,838
1592,17.2720947265625,47.510986328125,830
1593,18.533935546875,65.64404296875,812
1594,12.7940673828125,47.0789794921875,879
1595,48.6610107421875,65.843994140625,6939
1596,43.58203125,42.48095703125,6240
1597,18.2239990234375,50.89599609375,5609
1598,16.9229736328125,45.5859375,5089
1599,16.1800537109375,52.9888916015625,4565
1600,32.219970703125,60.9959716796875,4137
1601,12.1629638671875,40.4559326171875,3887
1602,15.5599365234375,50.35498046875,3515
1603,16.240966796875,49.35302734375,3179
1604,34.18408203125,41.8399658203125,2906
1605,15.6099853515625,39.1939697265625,2650
1606,19.2569580078125,64.572021484375,2445
1607,12.8759765625,49.9949951171875,2245
1608,16.31103515625,59.9029541015625,2096
1609,348.26904296875,47.821044921875,1937
1610,18.68603515625,83.9599609375,1812
1611,16.4609375,54.1419677734375,1846
1612,18.8460693359375,48.9320068359375,1723
1613,18.7449951171875,46.0770263671875,1616
1614,18.2239990234375,74.6209716796875,1536
1615,15.089111328125,39.5849609375,1462
1616,19.1669921875,65.9249267578125,1394
1617,15.949951171875,76.81494140625,1328
1618,15.138916015625,57.7989501953125,1262
1619,14.8370361328125,45.56591796875,1202
1620,16.240966796875,60.114013671875,1159
1621,12.7440185546875,40.427001953125,1108
1622,13.10400390625,66.7059326171875,1068
1623,11.6319580078125,49.343994140625,1031
1624,15.9400634765625,55.343994140625,1004
1625,14.9879150390625,42.77099609375,994
1626,15.8800048828125,45.5570068359375,965
1627,18.365966796875,59.451904296875,947
1628,11.802001953125,73.8310546875,924
1629,12.5430908203125,45.135009765625,904
1630,18.56396484375,95.1610107421875,898
1631,17.4840087890625,46.0980224609375,897
1632,18.2139892578125,50.8360595703125,891
1633,15.77099609375,59.8330078125,875
1634,12.7850341796875,59.3919677734375,855
1635,11.822021484375,56.0760498046875,843
1636,11.6929931640625,39.093994140625,827
1637,16.10009765625,61.0260009765625,823
1638,13.135986328125,55.383056640625,828
1639,16.010009765625,59.471923828125,834
1640,11.802001953125,37.1109619140625,832
1641,16.301025390625,54.56298828125,817
1642,14.998046875,60.0029296875,811
1643,16.592041015625,36.989990234375,815
1644,15.3399658203125,52.6800537109375,809
1645,15.448974609375,50.5850830078125,819
1646,18.5250244140625,47.4500732421875,808
1647,18.865966796875,87.1151123046875,809
1648,14.928955078125,75.4119873046875,810
1649,15.68896484375,42.6300048828125,798
1650,16.1710205078125,59.6829833984375,799
1651,11.85205078125,39.9560546875,789
1652,15.198974609375,83.9390869140625,789
1653,16.862060546875,50.736083984375,781
1654,15.8599853515625,50.7559814453125,787
1655,15.8189697265625,59.8629150390625,786
1656,11.7520751953125,40.4759521484375,791
1657,16.4119873046875,91.4129638671875,788
1658,24.8870849609375,122.37109375,5834
1659,13.465087890625,39.0140380859375,5275
1660,19.18701171875,39.574951171875,4750
1661,19.177001953125,47.8609619140625,4286
1662,18.18505859375,49.9449462890625,3972
1663,18.9749755859375,74.300048828125,3617
1664,15.01904296875,85.56298828125,3280
1665,17.0419921875,75.4029541015625,2960
1666,17.7130126953125,50.093994140625,2711
1667,15.8800048828125,50.8770751953125,2464
1668,16.179931640625,62.489013671875,2246
1669,16.010009765625,51.096923828125,2119
1670,15.699951171875,59.8929443359375,1944
1671,12.0419921875,39.60498046875,1834
1672,16.1300048828125,78.1669921875,1730
1673,16.8309326171875,42.1300048828125,1650
1674,46.3480224609375,68.2889404296875,1568
1675,14.8990478515625,59.7230224609375,1497
1676,12.9539794921875,86.1529541015625,1434
1677,12.81396484375,86.673095703125,1378
1678,13.1259765625,39.4949951171875,1323
1679,16.0400390625,60.824951171875,1285
1680,19.0050048828125,84.049072265625,1241
1681,17.153076171875,70.75390625,1193
1682,17.844970703125,49.2330322265625,1223
1683,16.06103515625,47.9610595703125,1201
1684,18.7359619140625,55.3150634765625,1158
1685,15.908935546875,61.125,1117
1686,13.406005859375,39.6849365234375,1091
1687,16.1099853515625,39.4539794921875,1112
1688,18.7349853515625,38.512939453125,1085
1689,18.2850341796875,51.5379638671875,1061
1690,16.031005859375,59.6629638671875,1031
1691,11.7730712890625,74.22998046875,991
1692,17.843994140625,59.2919921875,968
1693,24.927978515625,48.471923828125,933
1694,15.9300537109375,74.56201171875,916
1695,15.0079345703125,55.263916015625,901
1696,14.8280029296875,73.6700439453125,872
1697,17.7440185546875,39.7449951171875,867
1698,11.60205078125,54.9949951171875,844
1699,14.866943359375,40.31689453125,832
1700,16.2000732421875,54.8538818359375,827
1701,14.9691162109375,38.85400390625,819
1702,27.6329345703125,42.029052734375,811
1703,16.031005859375,59.6929931640625,797
1704,11.904052734375,40.10498046875,790
1705,15.2989501953125,48.2320556640625,795
1706,16.0999755859375,49.9239501953125,793
1707,15.698974609375,62.8089599609375,795
1708,12.5130615234375,42.4100341796875,788
1709,16.0599365234375,59.4119873046875,789
1710,11.863037109375,48.58203125,784
1711,15.93994140625,85.791015625,786
1712,15.4300537109375,71.6649169921875,793
1713,36.4090576171875,39.323974609375,781
1714,16.5819091796875,65.7650146484375,785
1715,12.614013671875,53.1910400390625,786
1716,51.0670166015625,45.97705078125,8013
1717,18.446044921875,51.1270751953125,7143
1718,16.1400146484375,89.68994140625,6349
1719,18.5350341796875,46.908935546875,5668
1720,46.5780029296875,40.427001953125,5065
1721,14.64794921875,50.7559814453125,4538
1722,15.8099365234375,47.8609619140625,4073
1723,18.4339599609375,76.2750244140625,3682
1724,15.1180419921875,58.5009765625,3336
1725,14.7989501953125,37.050048828125,3031
1726,15.3580322265625,37.6510009765625,2759
1727,16.2099609375,51.8480224609375,2544
1728,17.4630126953125,39.7459716796875,2333
1729,15.5189208984375,29.4959716796875,2158
1730,12.6729736328125,93.1259765625,2007
1731,18.3350830078125,45.6669921875,1872
1732,18.2860107421875,75.7330322265625,1740
1733,15.22900390625,55.033935546875,1627
1734,17.08203125,31.68994140625,1515
1735,15.75,79.902099609375,1465
1736,15.4190673828125,45.14599609375,1402
1737,47.01904296875,45.345947265625,1335
1738,18.39501953125,65.513916015625,1275
1739,13.1849365234375,45.866943359375,1200
1740,18.7249755859375,59.782958984375,1153
1741,11.7529296875,58.530029296875,1119
1742,17.9830322265625,40.5458984375,1075
1743,16.7330322265625,77.626953125,1045
1744,14.887939453125,69.6419677734375,1005
1745,18.4739990234375,41.679931640625,1017
1746,15.989990234375,37.1209716796875,992
1747,15.51904296875,53.52099609375,964
1748,15.861083984375,39.364013671875,963
1749,18.7559814453125,60.243896484375,960
1750,11.822021484375,44.093994140625,951
1751,28.1439208984375,69.56103515625,930
1752,14.9080810546875,65.2340087890625,920
1753,15.739013671875,76.364013671875,913
1754,16.4010009765625,59.7830810546875,892
1755,11.6419677734375,40.3570556640625,884
1756,15.3189697265625,49.4129638671875,872
1757,18.574951171875,55.2039794921875,883
1758,15.279052734375,40.4969482421875,882
1759,11.77294921875,55.906005859375,880
1760,17.5828857421875,40.0250244140625,861
1761,16.4410400390625,69.010009765625,859
1762,12.323974609375,69.821044921875,850
1763,15.8590087890625,40.3250732421875,836
1764,15.4000244140625,41.177001953125,832
1765,16.33203125,55.135009765625,830
1766,15.22802734375,40.3270263671875,816
1767,11.8619384765625,55.1650390625,821
1768,17.1920166015625,58.27001953125,813
1769,17.08203125,37.6009521484375,815
1770,15.1080322265625,45.51611328125,811
1771,18.405029296875,60.0540771484375,810
1772,11.6820068359375,37.18994140625,814
1773,15.158935546875,81.3740234375,809
1774,17.3929443359375,52.4600830078125,808
1775,16.7110595703125,56.7069091796875,806
1776,33.31298828125,61.6170654296875,4499
1777,11.9539794921875,40.6669921875,4172
1778,18.60400390625,55.2640380859375,3845
1779,15.9510498046875,50.4649658203125,3535
1780,17.14208984375,45.9959716796875,3460
1781,15.0479736328125,37.4609375,3237
1782,27.7120361328125,73.3280029296875,2956
1783,45.155029296875,41.2669677734375,2710
1784,14.427978515625,43.1920166015625,2482
1785,17.1319580078125,47.6199951171875,2298
1786,18.5860595703125,51.2769775390625,2107
1787,15.8399658203125,78.5889892578125,1950
1788,12.282958984375,57.9599609375,1972
1789,18.4539794921875,677.7210693359375,1844
1790,17.614013671875,40.9969482421875,1882
1791,11.8330078125,59.4530029296875,1771
1792,11.781982421875,39.946044921875,1649
1793,15.9599609375,38.7940673828125,1553
1794,16.27001953125,50.906982421875,1498
1795,16.0400390625,47.39892578125,1423
1796,16.0010986328125,51.8480224609375,1345
1797,15.7989501953125,66.615966796875,1312
1798,13.18505859375,47.739990234375,1438
1799,18.675048828125,45.97705078125,1371
1800,18.6448974609375,45.4659423828125,1294
1801,18.1240234375,81.35302734375,1238
1802,15.1180419921875,55.083984375,1200
1803,14.6669921875,37.0699462890625,1166
1804,15.319091796875,40.45703125,1146
1805,15.7200927734375,68.3089599609375,1108
1806,12.282958984375,89.7099609375,1068
1807,26.3009033203125,50.2860107421875,1043
1808,16.0,49.552978515625,1010
1809,15.8499755859375,48.0,975
1810,18.39404296875,60.333984375,961
1811,11.6519775390625,39.445068359375,930
1812,16.4010009765625,73.05908203125,913
1813,41.18798828125,42.1590576171875,897
1814,53.4210205078125,48.81298828125,891
1815,16.031005859375,47.68994140625,890
1816,19.406005859375,67.0859375,885
1817,12.552978515625,45.8759765625,874
1818,18.2939453125,63.3499755859375,860
1819,12.8939208984375,48.58203125,848
1820,18.655029296875,51.177001953125,844
1821,18.135009765625,78.237060546875,828
1822,15.3990478515625,55.0540771484375,823
1823,17.5430908203125,42.419921875,816
1824,15.3389892578125,42.6800537109375,811
1825,15.679931640625,73.699951171875,816
1826,17.5830078125,79.9620361328125,813
1827,18.5849609375,48.31103515625,831
1828,18.294921875,48.1309814453125,825
1829,19.0760498046875,51.4169921875,827
1830,18.7550048828125,60.3740234375,817
1831,13.0240478515625,37.9610595703125,805
1832,15.9410400390625,56.1669921875,800
1833,31.1690673828125,103.39501953125,5721
1834,16.9920654296875,50.4359130859375,5805
1835,19.24609375,50.946044921875,5193
1836,15.949951171875,70.7239990234375,4671
1837,12.4139404296875,18.4749755859375,4315
1838,54.02197265625,45.9759521484375,3916
1839,16.301025390625,62.258056640625,3755
1840,27.1820068359375,120.868896484375,3398
1841,17.222900390625,56.5069580078125,3152
1842,15.0780029296875,40.4869384765625,2863
1843,12.032958984375,55.986083984375,2616
1844,12.803955078125,40.1070556640625,2387
1845,16.169921875,46.6080322265625,2215
1846,16.2210693359375,58.0389404296875,2060
1847,17.5330810546875,60.2041015625,1926
1848,13.8570556640625,83.6590576171875,1787
1849,25.5880126953125,51.3570556640625,1683
1850,14.7679443359375,55.655029296875,1587
1851,15.0389404296875,40.45703125,1496
1852,11.8218994140625,56.8580322265625,1421
1853,17.3740234375,44.323974609375,1370
1854,11.7320556640625,60.784912109375,1333
1855,13.2049560546875,48.4599609375,1261
1856,11.9229736328125,95.7020263671875,1199
1857,16.9320068359375,58.6510009765625,1141
1858,41.4080810546875,65.133056640625,1105
1859,17.4329833984375,63.0889892578125,1061
1860,13.215087890625,59.85400390625,1031
1861,12.0919189453125,39.783935546875,1002
1862,16.200927734375,37.10888671875,993
1863,15.0489501953125,63.14892578125,963
1864,13.155029296875,91.8140869140625,950
1865,12.97412109375,59.31201171875,939
1866,12.614013671875,55.284912109375,918
1867,17.572998046875,40.615966796875,926
1868,11.81201171875,70.7340087890625,907
1869,15.1790771484375,41.0069580078125,903
1870,11.9420166015625,40.5869140625,896
1871,11.9119873046875,59.322998046875,876
1872,12.81396484375,61.6070556640625,858
1873,13.695068359375,68.800048828125,852
1874,18.635009765625,41.739013671875,861
1875,16.301025390625,57.5489501953125,858
1876,16.1300048828125,59.9530029296875,863
1877,12.905029296875,48.1710205078125,859
1878,18.7750244140625,37.5408935546875,859
1879,18.4049072265625,80.48291015625,864
1880,15.0889892578125,45.2659912109375,856
1881,18.7960205078125,45.114013671875,839
1882,16.0421142578125,76.7139892578125,842
1883,14.66796875,45.596923828125,830
1884,15.388916015625,38.1610107421875,823
1885,15.708984375,45.5460205078125,820
1886,18.4949951171875,47.8509521484375,813
1887,18.3350830078125,60.625,811
1888,12.52294921875,49.7239990234375,797
1889,39.695068359375,88.76806640625,800
1890,60.032958984375,43.5919189453125,6315
1891,26.321044921875,81.8948974609375,5809
1892,17.322021484375,45.85595703125,5320
1893,18.56494140625,53.0810546875,4807
1894,16.070068359375,84.9110107421875,4303
1895,18.695068359375,47.840087890625,3877
1896,18.4639892578125,52.5579833984375,3566
1897,32.7020263671875,54.7330322265625,3227
1898,15.8189697265625,45.3961181640625,2928
1899,17.531982421875,50.35498046875,2835
1900,15.1580810546875,46.1669921875,2620
1901,15.0689697265625,55.3349609375,2412
1902,18.625,90.592041015625,2250
1903,12.7340087890625,37.06103515625,2087
1904,14.89794921875,46.0179443359375,2019
1905,16.9420166015625,87.0140380859375,1905
1906,32.051025390625,125.7080078125,1937
1907,22.1019287109375,48.9229736328125,1825
1908,15.428955078125,77.3359375,1725
1909,17.743896484375,52.9610595703125,1634
1910,17.4219970703125,55.5250244140625,1595
1911,17.4029541015625,45.72705078125,1503
1912,14.2059326171875,52.3399658203125,1436
1913,17.7640380859375,50.3759765625,1369
1914,17.262939453125,50.7559814453125,1325
1915,15.5989990234375,48.7320556640625,1251
1916,15.43896484375,84.7010498046875,1202
1917,17.1719970703125,80.322021484375,1159
1918,13.0650634765625,88.096923828125,1114
1919,20.909912109375,49.04296875,1114
1920,15.0880126953125,48.6519775390625,1075
1921,17.3140869140625,49.221923828125,1039
1922,15.279052734375,49.3240966796875,1010
1923,15.1390380859375,51.7169189453125,991
1924,19.876953125,52.2989501953125,963
1925,16.5909423828125,45.6959228515625,950
1926,17.0819091796875,75.532958984375,924
1927,15.9310302734375,73.029052734375,923
1928,12.803955078125,50.656005859375,909
1929,16.410888671875,51.8179931640625,905
1930,15.0789794921875,49.2039794921875,889
1931,17.85400390625,48.9420166015625,872
1932,15.8900146484375,53.0389404296875,857
1933,51.467041015625,48.9520263671875,851
1934,14.7979736328125,48.9129638671875,855
1935,15.25,61.6558837890625,866
1936,15.0399169921875,50.656005859375,875
1937,17.1329345703125,49.9339599609375,876
1938,17.593017578125,48.902099609375,871
1939,17.302978515625,49.5439453125,879
1940,15.208984375,51.0469970703125,879
1941,14.5880126953125,39.7041015625,870
1942,17.1820068359375,81.8240966796875,863
1943,15.157958984375,50.216064453125,849
1944,15.029052734375,51.9990234375,840
1945,15.028076171875,57.2889404296875,857
1946,22.85302734375,49.9150390625,5375
1947,15.6090087890625,121.52001953125,4857
1948,17.3729248046875,61.8570556640625,4441
1949,11.9520263671875,90.5220947265625,4100
1950,27.7919921875,47.2989501953125,3949
1951,15.7490234375,76.3638916015625,3820
1952,18.1650390625,87.5250244140625,3507
1953,16.822998046875,77.22705078125,3314
1954,17.6629638671875,47.320068359375,3038
1955,14.0670166015625,49.4429931640625,3073
1956,15.4990234375,116.6409912109375,3206
1957,23.2740478515625,50.416015625,2956
1958,15.3489990234375,118.4239501953125,2727
1959,18.135009765625,43.3909912109375,2544
1960,28.573974609375,80.5419921875,2335
1961,14.8179931640625,49.653076171875,2193
1962,15.2490234375,49.7139892578125,2048
1963,15.1590576171875,45.3060302734375,1913
1964,17.2130126953125,49.493896484375,1795
1965,15.39892578125,78.3289794921875,1690
1966,15.6190185546875,49.08203125,1588
1967,15.6400146484375,48.3009033203125,1488
1968,34.5150146484375,49.1419677734375,1411
1969,17.1429443359375,70.924072265625,1350
1970,18.4140625,93.7369384765625,1287
1971,17.8939208984375,84.719970703125,1239
1972,22.7630615234375,50.7060546875,1209
1973,17.1619873046875,49.553955078125,1157
1974,15.260009765625,50.8870849609375,1104
1975,15.3089599609375,49.04296875,1062
1976,15.1099853515625,49.1829833984375,1020
1977,14.9678955078125,37.9720458984375,980
1978,17.2119140625,49.6539306640625,950
1979,15.3179931640625,49.1229248046875,936
1980,17.10302734375,60.1640625,917
1981,15.0780029296875,49.212890625,890
1982,17.4429931640625,49.173095703125,869
1983,15.5400390625,49.072998046875,862
1984,15.1280517578125,49.0029296875,841
1985,50.6959228515625,41.5780029296875,828
1986,38.343017578125,61.10595703125,816
1987,11.83203125,92.97607421875,825
1988,21.9208984375,54.52197265625,840
1989,30.2979736328125,49.6329345703125,848
1990,15.157958984375,49.3330078125,843
1991,15.3780517578125,48.6820068359375,857
1992,15.0889892578125,49.60400390625,859
1993,15.239013671875,45.826904296875,860
1994,15.0780029296875,48.9029541015625,855
1995,17.6029052734375,49.092041015625,846
1996,15.26904296875,57.18798828125,840
1997,15.259033203125,49.092041015625,853
1998,31.7109375,52.68896484375,861
1999,16.9210205078125,50.6859130859375,867
2000,17.7139892578125,49.4139404296875,874
2001,15.1990966796875,49.093017578125,870
2002,15.1190185546875,52.0889892578125,871
2003,43.011962890625,48.239990234375,5093
2004,14.1571044921875,49.2930908203125,4624
2005,15.489990234375,49.4830322265625,4182
2006,15.1280517578125,50.0941162109375,3782
2007,15.3299560546875,47.198974609375,3451
2008,18.35400390625,81.5029296875,3137
2009,16.6009521484375,48.721923828125,2883
2010,46.2080078125,49.5140380859375,2636
2011,15.4599609375,49.5140380859375,2459
2012,16.510986328125,49.0830078125,2274
2013,16.6419677734375,105.8699951171875,2108
2014,17.85400390625,81.0419921875,1969
2015,15.0689697265625,50.1240234375,2000
2016,15.31005859375,49.7740478515625,1851
2017,17.493896484375,80.35205078125,1711
2018,16.4420166015625,49.18408203125,1588
2019,17.1619873046875,37.6719970703125,1475
2020,17.5531005859375,94.3580322265625,1393
2021,30.748046875,48.6619873046875,1345
2022,14.968017578125,51.798095703125,1284
2023,19.8570556640625,54.79296875,1225
2024,17.7430419921875,51.0970458984375,1184
2025,19.6080322265625,49.0830078125,1163
2026,15.4990234375,48.98291015625,1145
2027,15.1590576171875,51.5579833984375,1104
2028,15.1099853515625,51.5570068359375,1079
2029,14.39697265625,85.2509765625,1047
2030,18.14501953125,110.5390625,1035
2031,17.5439453125,79.169921875,1031
2032,22.822998046875,50.0750732421875,1163
2033,15.510986328125,51.0069580078125,1154
2034,90.220947265625,80.64208984375,1170
2035,30.1669921875,50.2139892578125,1169
2036,15.62890625,121.8509521484375,1176
2037,33.9439697265625,53.821044921875,1132
2038,18.3040771484375,92.2840576171875,1097
2039,23.0830078125,81.0928955078125,1060
2040,13.987060546875,88.0169677734375,1022
2041,22.9339599609375,65.1829833984375,995
2042,16.0399169921875,48.98291015625,974
2043,17.3740234375,46.947998046875,948
2044,44.4539794921875,49.2530517578125,923
2045,15.388916015625,48.4720458984375,917
2046,15.3780517578125,78.028076171875,905
2047,17.4620361328125,96.9140625,906
2048,18.2149658203125,96.2930908203125,890
2049,18.02392578125,49.3330078125,873
2050,17.552978515625,52.7900390625,859
2051,19.8079833984375,49.0030517578125,855
2052,15.2890625,49.804931640625,852
2053,15.218994140625,40.4859619140625,841
2054,16.240966796875,70.14306640625,834
2055,24.075927734375,61.85693359375,6730
2056,12.1839599609375,45.114990234375,6015
2057,14.927001953125,78.0369873046875,5411
2058,14.887939453125,54.85400390625,4878
2059,14.8780517578125,42.6910400390625,4383
2060,15.3079833984375,42.56103515625,4062
2061,14.7569580078125,59.9730224609375,3701
2062,42.751953125,131.239013671875,3406
2063,18.2039794921875,38.363037109375,3482
2064,44.6229248046875,38.0819091796875,3148
2065,50.845947265625,100.2999267578125,2871
2066,17.4720458984375,66.676025390625,2645
2067,17.4130859375,112.451904296875,2414
2068,17.1219482421875,33.31396484375,2215
2069,16.430908203125,73.739013671875,2124
2070,29.427001953125,49.85498046875,2024
2071,15.9300537109375,95.490966796875,1885
2072,18.205078125,86.6829833984375,1781
2073,18.3040771484375,102.2740478515625,1668
2074,18.493896484375,53.77197265625,1569
2075,15.2890625,49.7750244140625,1502
2076,17.824951171875,49.0030517578125,1538
2077,15.157958984375,49.7650146484375,1465
2078,17.593017578125,49.593017578125,1405
2079,14.487060546875,76.06396484375,1341
2080,16.52099609375,54.1219482421875,1455
2081,18.093994140625,49.4530029296875,1387
2082,18.2550048828125,49.2220458984375,1322
2083,195.0889892578125,100.2799072265625,1260
2084,18.4759521484375,83.8489990234375,1255
2085,18.00390625,78.948974609375,1235
2086,18.9659423828125,93.075927734375,1179
2087,18.6849365234375,98.927001953125,1144
2088,18.445068359375,118.9649658203125,1112
2089,18.625,61.3460693359375,1078
2090,54.9639892578125,118.1630859375,1039
2091,18.2039794921875,84.7509765625,1049
2092,23.14404296875,84.279052734375,1035
2093,19.3260498046875,118.7750244140625,1035
2094,17.4320068359375,64.5419921875,1047
2095,22.1319580078125,49.60400390625,7470
2096,15.1380615234375,48.9730224609375,6693
2097,15.1490478515625,96.9639892578125,5991
2098,18.5260009765625,89.718994140625,5362
2099,17.79296875,93.8079833984375,4803
2100,17.64306640625,33.60302734375,4321
2101,16.7030029296875,94.2078857421875,4106
2102,16.9619140625,90.572021484375,3708
2103,40.596923828125,90.4410400390625,3358
2104,18.0439453125,97.2449951171875,3043
2105,17.77294921875,81.593994140625,2762
2106,17.8428955078125,49.0419921875,2515
2107,15.1300048828125,48.9720458984375,2316
2108,14.97900390625,40.636962890625,2149
2109,15.8189697265625,92.7650146484375,1994
2110,17.5540771484375,83.658935546875,1836
2111,18.04296875,42.801025390625,1720
2112,17.35302734375,41.7080078125,1610
2113,14.7080078125,100.801025390625,1523
2114,14.1259765625,50.39501953125,1425
2115,15.43896484375,99.1380615234375,1344
2116,17.864013671875,40.636962890625,1279
2117,14.8270263671875,118.4039306640625,1224
2118,22.6119384765625,53.52099609375,1194
2119,16.9620361328125,37.6019287109375,1153
2120,18.614990234375,82.0550537109375,1127
2121,18.14501953125,42.0999755859375,1119
2122,15.5489501953125,47.0889892578125,1076
2123,19.3359375,48.9630126953125,1051
2124,16.0699462890625,47.580078125,1030
2125,18.656005859375,51.9190673828125,1007
2126,16.1300048828125,63.1590576171875,1001
2127,12.864990234375,41.7879638671875,992
2128,17.123046875,46.0570068359375,988
2129,20.0589599609375,51.8179931640625,994
2130,16.89306640625,59.7529296875,979
2131,12.9840087890625,48.051025390625,959
2132,18.8260498046875,60.7049560546875,939
2133,12.052978515625,37.2099609375,918
2134,74.281005859375,51.718017578125,902
2135,15.97998046875,48.4420166015625,878
2136,15.9599609375,59.633056640625,862
2137,11.843994140625,39.9560546875,881
2138,15.468994140625,48.9010009765625,884
2139,16.2301025390625,50.7860107421875,895
2140,16.1319580078125,59.9329833984375,928
2141,11.8529052734375,42.2789306640625,935
2142,15.720947265625,48.1710205078125,934
2143,16.1409912109375,48.5020751953125,912
2144,15.9300537109375,47.75,932
2145,18.885009765625,59.9630126953125,919
2146,11.89306640625,37.0889892578125,929
2147,16.1119384765625,46.197998046875,926
2148,18.195068359375,80.27197265625,909
2149,17.9229736328125,47.8609619140625,903
2150,16.110107421875,122.9830322265625,891
2151,18.2239990234375,50.8360595703125,888
2152,18.614990234375,59.85400390625,881
2153,11.85205078125,54.4329833984375,885
2154,16.220947265625,48.5120849609375,887
2155,16.06005859375,59.592041015625,885
2156,12.0230712890625,83.14599609375,867
2157,25.1070556640625,46.406982421875,5810
2158,18.7149658203125,45.6448974609375,5199
2159,19.0550537109375,51.64794921875,4970
2160,16.35107421875,60.85498046875,4524
2161,12.072021484375,45.2349853515625,4077
2162,16.111083984375,52.52001953125,3663
2163,45.7769775390625,60.35400390625,3366
2164,11.7020263671875,63.5699462890625,3058
2165,18.134033203125,80.14111328125,2811
2166,17.1429443359375,70.5029296875,2576
2167,58.5810546875,97.9539794921875,4609
2168,13.2249755859375,45.7149658203125,4577
2169,18.5550537109375,55.6949462890625,4128
2170,17.343017578125,47.0899658203125,3706
2171,15.6400146484375,121.5999755859375,3344
2172,16.3399658203125,75.9229736328125,3035
2173,34.85498046875,51.508056640625,2748
2174,15.9599609375,47.8809814453125,2515
2175,18.865966796875,86.7130126953125,2347
2176,23.614990234375,52.4390869140625,2158
2177,15.590087890625,47.7799072265625,1989
2178,18.7459716796875,56.5169677734375,1843
2179,12.593017578125,51.176025390625,1731
2180,15.821044921875,59.9439697265625,1634
2181,11.8519287109375,40.1070556640625,1531
2182,15.238037109375,84.1990966796875,1431
2183,16.3909912109375,59.9730224609375,1361
2184,16.239990234375,50.4150390625,1285
2185,11.81298828125,39.25390625,1217
2186,16.110107421875,62.3189697265625,1183
2187,12.6240234375,51.657958984375,1136
2188,15.841064453125,45.10595703125,1092
2189,18.7860107421875,47.5709228515625,1051
2190,18.6749267578125,63.2900390625,1018
2191,12.5430908203125,50.385986328125,982
2192,15.7200927734375,59.9940185546875,962
2193,12.7640380859375,46.3870849609375,943
2194,18.514892578125,47.8699951171875,931
2195,15.7789306640625,66.1949462890625,909
2196,12.4830322265625,46.758056640625,889
2197,18.4849853515625,66.906982421875,871
2198,12.6539306640625,51.0369873046875,860
2199,15.949951171875,59.6229248046875,867
2200,11.9830322265625,41.2679443359375,856
2201,15.3880615234375,45.757080078125,849
2202,18.404052734375,50.39501953125,832
2203,15.780029296875,45.8470458984375,862
2204,15.708984375,59.77294921875,847
2205,11.77197265625,59.362060546875,833
2206,22.6419677734375,89.248046875,841
2207,18.7650146484375,45.385986328125,831
2208,18.6151123046875,77.5360107421875,827
2209,29.555908203125,55.56494140625,817
2210,21.7120361328125,104.116943359375,4444
2211,16.4210205078125,68.3099365234375,4015
2212,15.239013671875,53.73193359375,3610
2213,16.239990234375,38.281982421875,3279
2214,16.8819580078125,37.531982421875,3028
2215,16.0198974609375,45.656982421875,2769
2216,18.77490234375,50.8460693359375,2527
2217,31.9500732421875,60.3040771484375,2303
2218,11.9019775390625,40.7769775390625,2129
2219,15.2890625,47.5,2004
2220,18.905029296875,50.60595703125,1858
2221,15.9599609375,76.905029296875,1737
2222,15.198974609375,55.073974609375,1643
2223,14.886962890625,39.8441162109375,1545
2224,15.1890869140625,41.3890380859375,1550
2225,15.3590087890625,42.4000244140625,1468
2226,16.010009765625,46.41796875,1398
2227,18.9559326171875,45.7269287109375,1358
2228,18.5750732421875,98.8780517578125,1295
2229,17.5439453125,166.425048828125,1241
2230,17.73291015625,86.052978515625,1216
2231,17.593017578125,46.0780029296875,1220
2232,23.5150146484375,75.5340576171875,1201
2233,17.3919677734375,45.70703125,1205
2234,16.98193359375,37.781982421875,1167
2235,17.572998046875,45.8370361328125,1252
2236,16.613037109375,92.705078125,1227
2237,14.0859375,86.444091796875,1200
2238,36.8099365234375,47.4100341796875,1155
2239,19.156005859375,45.8970947265625,1096
2240,14.236083984375,46.3270263671875,1058
2241,14.196044921875,47.3599853515625,1032
2242,16.050048828125,45.4459228515625,1027
2243,14.8480224609375,46.3680419921875,1029
2244,17.1229248046875,45.64697265625,1009
2245,13.9859619140625,66.427001953125,992
2246,15.7099609375,93.6968994140625,982
2247,14.2869873046875,62.158935546875,957
2248,12.1829833984375,59.7330322265625,992
2249,12.75390625,91.7440185546875,977
2250,22.132080078125,51.8289794921875,980
2251,37.1090087890625,100.7099609375,957
2252,15.069091796875,92.0050048828125,947
2253,23.2440185546875,86.153076171875,928
2254,17.802978515625,48.4420166015625,905
2255,16.2110595703125,59.29296875,901
2256,11.6219482421875,72.576904296875,890
2257,11.8519287109375,91.2630615234375,881
2258,17.8140869140625,83.0579833984375,866
2259,40.656982421875,59.4820556640625,868
2260,12.032958984375,40.4249267578125,859
2261,11.8740234375,94.6090087890625,845
2262,12.7650146484375,103.7760009765625,825
2263,15.0279541015625,70.092041015625,840
2264,17.052978515625,92.125,825
2265,24.3970947265625,60.1629638671875,6387
